fold,sample_idx,gaia_index,fti_pred,rcl_pred,rcl_pred_service,n_real_services,has_raw_log,metric_top1_service,metric_top1_service_idx,metric_top1_weight,metric_top1_lift,metric_top1_is_rcl_pred,metric_top1_n_events,trace_top1_service,trace_top1_service_idx,trace_top1_weight,trace_top1_lift,trace_top1_is_rcl_pred,trace_top1_n_events,log_top1_service,log_top1_service_idx,log_top1_weight,log_top1_lift,log_top1_is_rcl_pred,log_top1_n_events,winning_modality,rcl_true,fti_true,rcl_correct,fti_correct
0,2022,10033,2.0,5,mobservice2,10,True,mobservice1,4,0.16961908340454102,1.6961908340454102,False,8,redisservice1,6,0.22361546754837036,2.2361546754837036,False,2,dbservice1,0,0.21826747059822083,2.1826747059822083,False,4,trace,5,2,True,True
0,2023,10036,2.0,5,mobservice2,10,True,mobservice1,4,0.1640310287475586,1.640310287475586,False,15,redisservice1,6,0.19280415773391724,1.9280415773391724,False,2,dbservice1,0,0.2089252769947052,2.089252769947052,False,4,log,5,2,True,True
0,2024,10039,2.0,5,mobservice2,10,True,mobservice1,4,0.1726396083831787,1.726396083831787,False,6,dbservice2,1,0.26570212841033936,2.6570212841033936,False,1,dbservice1,0,0.186473086476326,1.8647308647632599,False,5,trace,5,2,True,True
0,2025,10041,2.0,5,mobservice2,10,True,webservice1,8,0.1367509961128235,1.3675099611282349,False,15,dbservice2,1,0.20734791457653046,2.0734791457653046,False,2,dbservice1,0,0.17823413014411926,1.7823413014411926,False,4,trace,5,2,True,True
0,2026,10042,2.0,4,mobservice1,10,True,mobservice1,4,0.13625717163085938,1.3625717163085938,True,9,mobservice1,4,0.2942661941051483,2.942661941051483,True,4,dbservice1,0,0.21690940856933594,2.1690940856933594,False,4,trace,5,2,False,True
0,2027,10051,2.0,4,mobservice1,10,True,mobservice1,4,0.1732954978942871,1.732954978942871,True,19,webservice2,9,0.18774883449077606,1.8774883449077606,False,1,dbservice1,0,0.18559473752975464,1.8559473752975464,False,5,trace,5,2,False,True
0,2028,10064,2.0,4,mobservice1,10,True,mobservice1,4,0.1753087043762207,1.753087043762207,True,19,dbservice2,1,0.1758989691734314,1.758989691734314,False,0,dbservice1,0,0.22290992736816406,2.2290992736816406,False,4,log,5,2,False,True
0,2029,10084,2.0,4,mobservice1,10,True,mobservice1,4,0.17608022689819336,1.7608022689819336,True,22,mobservice1,4,0.2895209491252899,2.895209491252899,True,4,dbservice1,0,0.21167758107185364,2.1167758107185364,False,4,trace,5,2,False,True
0,2030,10087,2.0,5,mobservice2,10,True,mobservice1,4,0.17430400848388672,1.7430400848388672,False,11,mobservice2,5,0.19798900187015533,1.9798900187015533,True,3,dbservice1,0,0.16786625981330872,1.6786625981330872,False,4,trace,5,2,True,True
0,2031,10094,2.0,4,mobservice1,10,True,mobservice1,4,0.15566730499267578,1.5566730499267578,True,14,dbservice1,0,0.21029828488826752,2.102982848882675,False,1,redisservice2,7,0.16665861010551453,1.6665861010551453,False,4,trace,5,2,False,True
0,2032,10096,2.0,5,mobservice2,10,True,mobservice1,4,0.16744327545166016,1.6744327545166016,False,16,dbservice2,1,0.23484736680984497,2.3484736680984497,False,2,dbservice1,0,0.21826747059822083,2.1826747059822083,False,4,trace,5,2,True,True
0,2033,10104,2.0,4,mobservice1,10,True,mobservice1,4,0.17078423500061035,1.7078423500061035,True,10,mobservice2,5,0.20493033528327942,2.049303352832794,False,3,dbservice1,0,0.21167758107185364,2.1167758107185364,False,4,log,5,2,False,True
0,2034,10113,2.0,4,mobservice1,10,True,mobservice1,4,0.16994524002075195,1.6994524002075195,True,14,logservice2,3,0.2000681459903717,2.000681459903717,False,0,dbservice1,0,0.18324680626392365,1.8324680626392365,False,5,trace,5,2,False,True
0,2035,10114,2.0,5,mobservice2,10,True,mobservice1,4,0.16919565200805664,1.6919565200805664,False,30,dbservice2,1,0.2226163148880005,2.226163148880005,False,2,dbservice1,0,0.1920005828142166,1.9200058281421661,False,5,trace,5,2,True,True
0,2036,10118,2.0,5,mobservice2,10,True,mobservice1,4,0.1739659309387207,1.739659309387207,False,9,mobservice2,5,0.22014865279197693,2.2014865279197693,True,3,dbservice1,0,0.18789026141166687,1.8789026141166687,False,5,trace,5,2,True,True
0,2037,10123,2.0,5,mobservice2,10,True,mobservice1,4,0.1765127182006836,1.765127182006836,False,17,mobservice2,5,0.23691953718662262,2.369195371866226,True,4,dbservice1,0,0.20995143055915833,2.0995143055915833,False,4,trace,5,2,True,True
0,2038,10128,2.0,5,mobservice2,10,True,mobservice1,4,0.1618800163269043,1.618800163269043,False,8,dbservice2,1,0.2793580889701843,2.7935808897018433,False,2,dbservice1,0,0.18555358052253723,1.8555358052253723,False,5,trace,5,2,True,True
0,2039,10130,2.0,4,mobservice1,10,True,mobservice1,4,0.1756596565246582,1.756596565246582,True,16,mobservice1,4,0.1809884011745453,1.8098840117454529,True,1,dbservice1,0,0.18626518547534943,1.8626518547534943,False,5,log,5,2,False,True
0,2040,10137,2.0,5,mobservice2,10,True,mobservice1,4,0.1718425750732422,1.7184257507324219,False,8,dbservice2,1,0.19233863055706024,1.9233863055706024,False,0,dbservice1,0,0.2298450767993927,2.298450767993927,False,4,log,5,2,True,True
0,2041,10140,2.0,5,mobservice2,10,True,mobservice1,4,0.16532385349273682,1.6532385349273682,False,6,redisservice1,6,0.23500345647335052,2.3500345647335052,False,3,dbservice1,0,0.2190399467945099,2.190399467945099,False,4,trace,5,2,True,True
0,2042,10141,2.0,5,mobservice2,10,True,mobservice1,4,0.16967380046844482,1.6967380046844482,False,9,redisservice1,6,0.34325990080833435,3.4325990080833435,False,4,dbservice1,0,0.1992053985595703,1.9920539855957031,False,4,trace,5,2,True,True
0,2043,10149,2.0,4,mobservice1,10,True,mobservice1,4,0.1687774658203125,1.687774658203125,True,9,mobservice1,4,0.1930336058139801,1.930336058139801,True,1,dbservice1,0,0.1833381950855255,1.8333819508552551,False,5,trace,5,2,False,True
0,2044,10153,2.0,4,mobservice1,10,True,mobservice1,4,0.18271541595458984,1.8271541595458984,True,17,mobservice1,4,0.23531171679496765,2.3531171679496765,True,3,dbservice1,0,0.2363891899585724,2.363891899585724,False,4,log,5,2,False,True
0,2045,10156,2.0,4,mobservice1,10,True,mobservice1,4,0.17687463760375977,1.7687463760375977,True,10,mobservice1,4,0.2997111678123474,2.997111678123474,True,1,dbservice1,0,0.18285182118415833,1.8285182118415833,False,4,trace,5,2,False,True
0,2046,10171,2.0,4,mobservice1,10,True,mobservice1,4,0.16937875747680664,1.6937875747680664,True,25,mobservice1,4,0.3539057970046997,3.539057970046997,True,3,dbservice1,0,0.186473086476326,1.8647308647632599,False,5,trace,4,2,True,True
0,2047,10183,2.0,4,mobservice1,10,True,mobservice1,4,0.17165780067443848,1.7165780067443848,True,13,mobservice1,4,0.3450571894645691,3.450571894645691,True,4,dbservice1,0,0.16625426709651947,1.6625426709651947,False,2,trace,4,2,True,True
0,2048,10190,2.0,4,mobservice1,10,True,mobservice1,4,0.17676854133605957,1.7676854133605957,True,18,mobservice1,4,0.3027064800262451,3.027064800262451,True,3,redisservice2,7,0.14208784699440002,1.4208784699440002,False,4,trace,4,2,True,True
0,2049,10194,2.0,4,mobservice1,10,True,mobservice1,4,0.15089035034179688,1.5089035034179688,True,19,mobservice1,4,0.3171986937522888,3.171986937522888,True,3,dbservice1,0,0.1849948912858963,1.849948912858963,False,5,trace,4,2,True,True
0,2050,10210,2.0,4,mobservice1,10,True,mobservice1,4,0.16912555694580078,1.6912555694580078,True,9,mobservice1,4,0.303491473197937,3.03491473197937,True,4,dbservice1,0,0.2255554497241974,2.255554497241974,False,4,trace,4,2,True,True
0,2051,10211,2.0,4,mobservice1,10,True,mobservice1,4,0.16707229614257812,1.6707229614257812,True,8,mobservice1,4,0.35812440514564514,3.5812440514564514,True,3,dbservice1,0,0.18324680626392365,1.8324680626392365,False,5,trace,4,2,True,True
0,2052,10212,2.0,4,mobservice1,10,True,webservice1,8,0.14757776260375977,1.4757776260375977,False,6,dbservice2,1,0.2280408889055252,2.280408889055252,False,2,redisservice2,7,0.15315312147140503,1.5315312147140503,False,4,trace,4,2,True,True
0,2053,10214,2.0,4,mobservice1,10,True,mobservice1,4,0.17882347106933594,1.7882347106933594,True,25,mobservice1,4,0.35471391677856445,3.5471391677856445,True,4,dbservice1,0,0.18991203606128693,1.8991203606128693,False,5,trace,4,2,True,True
0,2054,10223,2.0,4,mobservice1,10,True,mobservice1,4,0.18114042282104492,1.8114042282104492,True,10,mobservice1,4,0.3070754408836365,3.0707544088363647,True,5,dbservice1,0,0.21487048268318176,2.1487048268318176,False,4,trace,4,2,True,True
0,2055,10230,2.0,4,mobservice1,10,True,mobservice1,4,0.18387413024902344,1.8387413024902344,True,17,mobservice1,4,0.34289929270744324,3.4289929270744324,True,5,redisservice2,7,0.16249576210975647,1.6249576210975647,False,4,trace,4,2,True,True
0,2056,10234,2.0,4,mobservice1,10,True,mobservice1,4,0.1789712905883789,1.789712905883789,True,13,mobservice1,4,0.288750022649765,2.88750022649765,True,3,redisservice2,7,0.15698599815368652,1.5698599815368652,False,4,trace,4,2,True,True
0,2057,10236,2.0,4,mobservice1,10,True,mobservice1,4,0.1750187873840332,1.750187873840332,True,9,mobservice1,4,0.27508947253227234,2.7508947253227234,True,4,dbservice1,0,0.2116279900074005,2.116279900074005,False,4,trace,4,2,True,True
0,2058,10238,2.0,4,mobservice1,10,True,mobservice1,4,0.15093469619750977,1.5093469619750977,True,8,mobservice1,4,0.2884681820869446,2.884681820869446,True,3,dbservice1,0,0.1587483137845993,1.587483137845993,False,6,trace,4,2,True,True
0,2059,10239,2.0,4,mobservice1,10,True,mobservice1,4,0.1462550163269043,1.462550163269043,True,8,mobservice1,4,0.2678457498550415,2.678457498550415,True,4,dbservice1,0,0.2103271782398224,2.103271782398224,False,4,trace,4,2,True,True
0,2060,10241,2.0,4,mobservice1,10,True,mobservice1,4,0.14639902114868164,1.4639902114868164,True,15,mobservice1,4,0.37608036398887634,3.7608036398887634,True,3,dbservice1,0,0.202304869890213,2.02304869890213,False,4,trace,4,2,True,True
0,2061,10255,2.0,4,mobservice1,10,True,mobservice1,4,0.1662907600402832,1.662907600402832,True,9,mobservice1,4,0.30587130784988403,3.0587130784988403,True,3,dbservice1,0,0.19141417741775513,1.9141417741775513,False,5,trace,4,2,True,True
0,2062,10256,2.0,4,mobservice1,10,True,mobservice1,4,0.17917394638061523,1.7917394638061523,True,17,mobservice1,4,0.32746273279190063,3.2746273279190063,True,3,dbservice1,0,0.20426371693611145,2.0426371693611145,False,4,trace,4,2,True,True
0,2063,10259,3.0,8,webservice1,10,True,mobservice1,4,0.1769472360610962,1.769472360610962,False,49,mobservice1,4,0.2946026027202606,2.946026027202606,False,8,dbservice1,0,0.19510261714458466,1.9510261714458466,False,10,trace,4,3,False,True
0,2064,10261,2.0,4,mobservice1,10,True,mobservice1,4,0.16715717315673828,1.6715717315673828,True,15,mobservice1,4,0.29263877868652344,2.9263877868652344,True,3,dbservice1,0,0.15281324088573456,1.5281324088573456,False,5,trace,4,2,True,True
0,2065,10267,2.0,4,mobservice1,10,True,mobservice1,4,0.1797168254852295,1.797168254852295,True,13,dbservice1,0,0.20877783000469208,2.0877783000469208,False,1,dbservice1,0,0.20877650380134583,2.0877650380134583,False,4,trace,4,2,True,True
0,2066,10269,2.0,4,mobservice1,10,True,mobservice1,4,0.16780376434326172,1.6780376434326172,True,11,mobservice1,4,0.34445303678512573,3.4445303678512573,True,4,dbservice1,0,0.18018072843551636,1.8018072843551636,False,5,trace,4,2,True,True
0,2067,10270,2.0,4,mobservice1,10,True,mobservice1,4,0.1756587028503418,1.756587028503418,True,12,redisservice1,6,0.3243534564971924,3.243534564971924,False,3,dbservice1,0,0.2089252769947052,2.089252769947052,False,4,trace,4,2,True,True
0,2068,10277,2.0,4,mobservice1,10,True,mobservice1,4,0.1751561164855957,1.751561164855957,True,12,mobservice1,4,0.29667866230010986,2.9667866230010986,True,5,redisservice1,6,0.15941467881202698,1.5941467881202698,False,2,trace,4,2,True,True
0,2069,10283,2.0,4,mobservice1,10,True,mobservice1,4,0.17383098602294922,1.7383098602294922,True,22,mobservice1,4,0.3356606662273407,3.356606662273407,True,3,dbservice1,0,0.186473086476326,1.8647308647632599,False,5,trace,4,2,True,True
0,2070,10297,2.0,4,mobservice1,10,True,mobservice1,4,0.1562027931213379,1.562027931213379,True,9,mobservice1,4,0.35958898067474365,3.5958898067474365,True,3,dbservice1,0,0.21553130447864532,2.1553130447864532,False,4,trace,4,2,True,True
0,2071,10315,2.0,4,mobservice1,10,True,mobservice1,4,0.1691288948059082,1.691288948059082,True,9,mobservice1,4,0.19727382063865662,1.9727382063865662,True,4,webservice1,8,0.15519842505455017,1.5519842505455017,False,6,trace,4,2,True,True
0,2072,10321,2.0,4,mobservice1,10,True,mobservice1,4,0.17361211776733398,1.7361211776733398,True,26,mobservice1,4,0.3474426865577698,3.4744268655776978,True,6,dbservice1,0,0.18324680626392365,1.8324680626392365,False,5,trace,4,2,True,True
0,2073,10324,2.0,4,mobservice1,10,True,mobservice1,4,0.1768784523010254,1.768784523010254,True,22,redisservice1,6,0.3035717308521271,3.0357173085212708,False,3,dbservice1,0,0.18324680626392365,1.8324680626392365,False,5,trace,4,2,True,True
0,2074,10326,2.0,4,mobservice1,10,True,mobservice1,4,0.14908266067504883,1.4908266067504883,True,11,mobservice1,4,0.29993993043899536,2.9993993043899536,True,4,dbservice1,0,0.16903704404830933,1.6903704404830933,False,5,trace,4,2,True,True
0,2075,10332,2.0,4,mobservice1,10,True,mobservice1,4,0.17922115325927734,1.7922115325927734,True,15,mobservice1,4,0.2779757082462311,2.779757082462311,True,5,dbservice1,0,0.186473086476326,1.8647308647632599,False,5,trace,4,2,True,True
0,2076,10338,3.0,2,logservice1,10,True,mobservice1,4,0.18289828300476074,1.8289828300476074,False,54,redisservice1,6,0.3227272629737854,3.227272629737854,False,9,dbservice1,0,0.17135004699230194,1.7135004699230194,False,10,trace,4,3,False,True
0,2077,10340,2.0,4,mobservice1,10,True,mobservice1,4,0.18513202667236328,1.8513202667236328,True,17,mobservice1,4,0.2851875424385071,2.851875424385071,True,5,redisservice2,7,0.16019144654273987,1.6019144654273987,False,3,trace,4,2,True,True
0,2078,10342,2.0,4,mobservice1,10,True,mobservice1,4,0.17653989791870117,1.7653989791870117,True,22,mobservice1,4,0.25651687383651733,2.5651687383651733,True,4,dbservice1,0,0.1909981071949005,1.9099810719490051,False,4,trace,4,2,True,True
0,2079,10347,2.0,4,mobservice1,10,True,mobservice1,4,0.17205500602722168,1.7205500602722168,True,7,mobservice1,4,0.3193749785423279,3.193749785423279,True,6,redisservice2,7,0.16187427937984467,1.6187427937984467,False,1,trace,4,2,True,True
0,2080,10348,2.0,4,mobservice1,10,True,mobservice1,4,0.1701812744140625,1.701812744140625,True,9,mobservice1,4,0.3193749785423279,3.193749785423279,True,6,webservice1,8,0.16348592936992645,1.6348592936992645,False,4,trace,4,2,True,True
0,2081,10353,2.0,4,mobservice1,10,True,mobservice1,4,0.16343450546264648,1.6343450546264648,True,13,mobservice1,4,0.2620009183883667,2.620009183883667,True,4,dbservice1,0,0.20818904042243958,2.0818904042243958,False,4,trace,4,2,True,True
0,2082,10354,2.0,4,mobservice1,10,True,mobservice1,4,0.16300153732299805,1.6300153732299805,True,15,mobservice1,4,0.3185082972049713,3.185082972049713,True,6,dbservice1,0,0.2103271782398224,2.103271782398224,False,4,trace,4,2,True,True
0,2083,10358,2.0,4,mobservice1,10,True,mobservice1,4,0.13862895965576172,1.3862895965576172,True,9,mobservice1,4,0.2790892422199249,2.7908924221992493,True,5,dbservice1,0,0.2135448455810547,2.135448455810547,False,4,trace,4,2,True,True
0,2084,10362,2.0,4,mobservice1,10,True,webservice1,8,0.15610550343990326,1.5610550343990326,False,10,mobservice1,4,0.29409950971603394,2.9409950971603394,True,4,dbservice1,0,0.17191945016384125,1.7191945016384125,False,6,trace,4,2,True,True
0,2085,10374,2.0,4,mobservice1,10,True,mobservice1,4,0.1822962760925293,1.822962760925293,True,22,mobservice1,4,0.27753955125808716,2.7753955125808716,True,5,dbservice1,0,0.2111530303955078,2.111530303955078,False,4,trace,4,2,True,True
0,2086,10375,2.0,4,mobservice1,10,True,mobservice1,4,0.16363811492919922,1.6363811492919922,True,15,mobservice1,4,0.25248727202415466,2.5248727202415466,True,3,dbservice1,0,0.186473086476326,1.8647308647632599,False,5,trace,4,2,True,True
0,2087,10380,2.0,4,mobservice1,10,True,mobservice1,4,0.16896963119506836,1.6896963119506836,True,21,mobservice1,4,0.3730993866920471,3.730993866920471,True,3,dbservice1,0,0.21167758107185364,2.1167758107185364,False,4,trace,4,2,True,True
0,2088,10383,2.0,4,mobservice1,10,True,mobservice1,4,0.1553807258605957,1.553807258605957,True,20,mobservice1,4,0.27956342697143555,2.7956342697143555,True,3,dbservice1,0,0.15634743869304657,1.5634743869304657,False,6,trace,4,2,True,True
0,2089,10384,2.0,4,mobservice1,10,True,mobservice1,4,0.17976093292236328,1.7976093292236328,True,16,mobservice1,4,0.24078325927257538,2.407832592725754,True,4,dbservice1,0,0.18324680626392365,1.8324680626392365,False,5,trace,4,2,True,True
0,2090,10391,2.0,4,mobservice1,10,True,mobservice1,4,0.16785430908203125,1.6785430908203125,True,16,mobservice1,4,0.33719781041145325,3.3719781041145325,True,4,dbservice1,0,0.19351978600025177,1.9351978600025177,False,5,trace,4,2,True,True
0,2091,10392,2.0,4,mobservice1,10,True,mobservice1,4,0.1629495620727539,1.629495620727539,True,21,mobservice1,4,0.3056042790412903,3.056042790412903,True,4,redisservice2,7,0.1757434606552124,1.757434606552124,False,3,trace,4,2,True,True
0,2092,10402,2.0,4,mobservice1,10,True,mobservice1,4,0.17810440063476562,1.7810440063476562,True,13,mobservice1,4,0.28278738260269165,2.8278738260269165,True,3,redisservice2,7,0.1582256555557251,1.582256555557251,False,4,trace,4,2,True,True
0,2093,10404,2.0,4,mobservice1,10,True,mobservice1,4,0.1723179817199707,1.723179817199707,True,26,mobservice1,4,0.2986312508583069,2.986312508583069,True,4,dbservice1,0,0.2103271782398224,2.103271782398224,False,4,trace,4,2,True,True
0,2094,10406,2.0,4,mobservice1,10,True,mobservice1,4,0.17896032333374023,1.7896032333374023,True,29,mobservice1,4,0.31125056743621826,3.1125056743621826,True,5,dbservice1,0,0.1843530535697937,1.843530535697937,False,5,trace,4,2,True,True
0,2095,10409,2.0,4,mobservice1,10,True,mobservice1,4,0.1615128517150879,1.615128517150879,True,18,mobservice1,4,0.3024037480354309,3.024037480354309,True,4,dbservice1,0,0.18324680626392365,1.8324680626392365,False,5,trace,4,2,True,True
0,2096,10421,2.0,4,mobservice1,10,True,mobservice1,4,0.18352556228637695,1.8352556228637695,True,25,mobservice1,4,0.3015477657318115,3.0154776573181152,True,4,dbservice1,0,0.17099817097187042,1.7099817097187042,False,4,trace,4,2,True,True
0,2097,10422,2.0,4,mobservice1,10,True,mobservice1,4,0.18369007110595703,1.8369007110595703,True,21,mobservice1,4,0.3467773497104645,3.4677734971046448,True,3,dbservice1,0,0.186473086476326,1.8647308647632599,False,5,trace,4,2,True,True
0,2098,10429,2.0,4,mobservice1,10,True,mobservice1,4,0.16931986808776855,1.6931986808776855,True,11,mobservice1,4,0.33411628007888794,3.3411628007888794,True,3,dbservice1,0,0.19148273766040802,1.9148273766040802,False,5,trace,4,2,True,True
0,2099,10439,2.0,4,mobservice1,10,True,mobservice1,4,0.1568603515625,1.568603515625,True,22,mobservice1,4,0.2559993267059326,2.559993267059326,True,5,dbservice1,0,0.18202324211597443,1.8202324211597443,False,5,trace,4,2,True,True
0,2100,10443,2.0,4,mobservice1,10,True,mobservice1,4,0.14734363555908203,1.4734363555908203,True,14,mobservice1,4,0.2744237184524536,2.744237184524536,True,4,dbservice1,0,0.186473086476326,1.8647308647632599,False,5,trace,4,2,True,True
0,2101,10452,2.0,4,mobservice1,10,False,mobservice1,4,0.17546534538269043,1.7546534538269043,True,22,redisservice1,6,0.3616408109664917,3.616408109664917,False,4,logservice1,2,0.10959438979625702,1.0959438979625702,False,0,trace,4,2,True,True
0,2102,10454,2.0,4,mobservice1,10,True,mobservice1,4,0.1716175079345703,1.7161750793457031,True,18,mobservice1,4,0.3004082441329956,3.004082441329956,True,6,dbservice1,0,0.19454196095466614,1.9454196095466614,False,4,trace,4,2,True,True
0,2103,10463,2.0,4,mobservice1,10,True,mobservice1,4,0.18221282958984375,1.8221282958984375,True,17,mobservice1,4,0.32969075441360474,3.2969075441360474,True,3,dbservice1,0,0.21167758107185364,2.1167758107185364,False,4,trace,4,2,True,True
0,2104,10469,1.0,9,webservice2,10,True,mobservice1,4,0.1575857400894165,1.575857400894165,False,35,mobservice1,4,0.30073514580726624,3.0073514580726624,False,8,redisservice2,7,0.18661794066429138,1.8661794066429138,False,5,trace,6,3,False,False
0,2105,10473,3.0,2,logservice1,10,True,mobservice1,4,0.18528151512145996,1.8528151512145996,False,58,mobservice1,4,0.29202884435653687,2.9202884435653687,False,8,dbservice1,0,0.21923258900642395,2.1923258900642395,False,10,trace,3,3,False,True
0,2106,10476,3.0,8,webservice1,10,True,mobservice1,4,0.15899944305419922,1.5899944305419922,False,33,mobservice1,4,0.2934427261352539,2.934427261352539,False,8,dbservice1,0,0.16635870933532715,1.6635870933532715,False,10,trace,9,3,False,True
0,2107,10485,2.0,4,mobservice1,10,True,mobservice1,4,0.18266522884368896,1.8266522884368896,True,7,dbservice2,1,0.2857075333595276,2.857075333595276,False,3,dbservice1,0,0.1857490837574005,1.8574908375740051,False,5,trace,5,2,False,True
0,2108,10488,2.0,5,mobservice2,10,True,mobservice1,4,0.17905712127685547,1.7905712127685547,False,9,mobservice2,5,0.21626901626586914,2.1626901626586914,True,3,dbservice1,0,0.20154765248298645,2.0154765248298645,False,4,trace,5,2,True,True
0,2109,10492,2.0,4,mobservice1,10,True,mobservice1,4,0.16622114181518555,1.6622114181518555,True,19,mobservice1,4,0.25414717197418213,2.5414717197418213,True,1,dbservice1,0,0.1978321373462677,1.978321373462677,False,4,trace,5,2,False,True
0,2110,10495,2.0,4,mobservice1,10,True,mobservice1,4,0.1694931983947754,1.694931983947754,True,17,mobservice1,4,0.3188127875328064,3.188127875328064,True,3,dbservice1,0,0.186473086476326,1.8647308647632599,False,5,trace,5,2,False,True
0,2111,10499,2.0,5,mobservice2,10,True,mobservice1,4,0.16002655029296875,1.6002655029296875,False,18,dbservice2,1,0.20873497426509857,2.0873497426509857,False,0,dbservice1,0,0.19552811980247498,1.9552811980247498,False,5,trace,5,2,True,True
0,2112,10500,2.0,5,mobservice2,10,True,mobservice1,4,0.17210912704467773,1.7210912704467773,False,11,redisservice1,6,0.30652934312820435,3.0652934312820435,False,2,redisservice2,7,0.16219235956668854,1.6219235956668854,False,4,trace,5,2,True,True
0,2113,10508,2.0,5,mobservice2,10,True,mobservice1,4,0.1752486228942871,1.752486228942871,False,23,redisservice1,6,0.18810641765594482,1.8810641765594482,False,1,redisservice2,7,0.1682809591293335,1.682809591293335,False,3,trace,5,2,True,True
0,2114,10510,2.0,4,mobservice1,10,True,mobservice1,4,0.18170833587646484,1.8170833587646484,True,18,redisservice1,6,0.20310238003730774,2.0310238003730774,False,4,dbservice1,0,0.20907308161258698,2.0907308161258698,False,5,log,5,2,False,True
0,2115,10511,2.0,4,mobservice1,10,True,mobservice1,4,0.17622947692871094,1.7622947692871094,True,15,mobservice1,4,0.23863643407821655,2.3863643407821655,True,1,dbservice1,0,0.21730807423591614,2.1730807423591614,False,4,trace,5,2,False,True
0,2116,10543,2.0,4,mobservice1,10,True,mobservice1,4,0.16253948211669922,1.6253948211669922,True,14,mobservice1,4,0.1753539890050888,1.753539890050888,True,2,dbservice1,0,0.186473086476326,1.8647308647632599,False,5,log,5,2,False,True
0,2117,10544,2.0,5,mobservice2,10,True,mobservice1,4,0.16682767868041992,1.6682767868041992,False,19,redisservice1,6,0.3431747555732727,3.431747555732727,False,3,dbservice1,0,0.17984208464622498,1.7984208464622498,False,5,trace,5,2,True,True
0,2118,10545,2.0,4,mobservice1,10,True,mobservice1,4,0.16109943389892578,1.6109943389892578,True,20,mobservice1,4,0.3066870868206024,3.066870868206024,True,3,dbservice1,0,0.17475947737693787,1.7475947737693787,False,4,trace,5,2,False,True
0,2119,10552,2.0,5,mobservice2,10,True,mobservice1,4,0.18147945404052734,1.8147945404052734,False,4,dbservice1,0,0.207248255610466,2.07248255610466,False,1,dbservice1,0,0.17952080070972443,1.7952080070972443,False,5,trace,5,2,True,True
0,2120,10561,2.0,4,mobservice1,10,True,redisservice2,7,0.13948583602905273,1.3948583602905273,False,37,webservice2,9,0.17366927862167358,1.7366927862167358,False,4,dbservice1,0,0.186473086476326,1.8647308647632599,False,5,log,5,2,False,True
0,2121,10565,2.0,4,mobservice1,10,True,dbservice1,0,0.09671735763549805,0.9671735763549805,False,0,mobservice2,5,0.19935908913612366,1.9935908913612366,False,4,dbservice1,0,0.2089252769947052,2.089252769947052,False,4,log,5,2,False,True
0,2122,10566,2.0,4,mobservice1,10,True,dbservice1,0,0.09671735763549805,0.9671735763549805,False,0,mobservice2,5,0.19675515592098236,1.9675515592098236,False,4,dbservice1,0,0.21167758107185364,2.1167758107185364,False,4,log,5,2,False,True
0,2123,10578,2.0,5,mobservice2,10,True,mobservice1,4,0.15653789043426514,1.5653789043426514,False,34,mobservice1,4,0.19345761835575104,1.9345761835575104,False,1,redisservice2,7,0.1638050228357315,1.638050228357315,False,4,trace,5,2,True,True
0,2124,10583,2.0,5,mobservice2,10,True,mobservice1,4,0.16143405437469482,1.6143405437469482,False,35,redisservice2,7,0.211221843957901,2.11221843957901,False,4,redisservice2,7,0.15181151032447815,1.5181151032447815,False,4,trace,5,2,True,True
0,2125,10584,2.0,4,mobservice1,10,True,mobservice1,4,0.1612757444381714,1.6127574443817139,True,35,dbservice2,1,0.23685339093208313,2.3685339093208313,False,2,redisservice2,7,0.17409217357635498,1.7409217357635498,False,4,trace,5,2,False,True
0,2126,10585,2.0,4,mobservice1,10,True,mobservice1,4,0.1342620849609375,1.342620849609375,True,13,redisservice1,6,0.26175278425216675,2.6175278425216675,False,3,redisservice2,7,0.15802086889743805,1.5802086889743805,False,4,trace,5,2,False,True
0,2127,10591,2.0,5,mobservice2,10,True,mobservice1,4,0.1629924774169922,1.6299247741699219,False,9,redisservice1,6,0.23200558125972748,2.320055812597275,False,3,dbservice1,0,0.1981506645679474,1.9815066456794739,False,4,trace,5,2,True,True
0,2128,10593,2.0,4,mobservice1,10,True,mobservice1,4,0.17095470428466797,1.7095470428466797,True,11,mobservice1,4,0.2606143057346344,2.606143057346344,True,1,dbservice1,0,0.1833621859550476,1.833621859550476,False,5,trace,5,2,False,True
0,2129,10597,2.0,5,mobservice2,10,True,mobservice1,4,0.1770009994506836,1.770009994506836,False,9,dbservice2,1,0.2097102403640747,2.097102403640747,False,0,dbservice1,0,0.20995143055915833,2.0995143055915833,False,4,log,5,2,True,True
0,2130,10598,2.0,4,mobservice1,10,True,mobservice1,4,0.1782233715057373,1.782233715057373,True,10,mobservice1,4,0.26176440715789795,2.6176440715789795,True,2,dbservice1,0,0.17099817097187042,1.7099817097187042,False,4,trace,5,2,False,True
0,2131,10601,2.0,4,mobservice1,10,True,mobservice1,4,0.16197443008422852,1.6197443008422852,True,10,mobservice1,4,0.2990179657936096,2.990179657936096,True,5,dbservice1,0,0.1909981071949005,1.9099810719490051,False,4,trace,5,2,False,True
0,2132,10604,2.0,4,mobservice1,10,True,mobservice1,4,0.17095232009887695,1.7095232009887695,True,22,redisservice1,6,0.3116203546524048,3.116203546524048,False,4,dbservice1,0,0.21645930409431458,2.1645930409431458,False,4,trace,5,2,False,True
